track_id,dot_match_1,dot_score_1,dot_match_2,dot_score_2,dot_match_3,dot_score_3,cov_match_1,cov_score_1,cov_match_2,cov_score_2,cov_match_3,cov_score_3,overlap,corr_match_1,corr_score_1,corr_match_2,corr_score_2,corr_match_3,corr_score_3,overlap_cov_corr,cos_match_1,cos_score_1,cos_match_2,cos_score_2,cos_match_3,cos_score_3,overlap_dot_cos,dot_cov_overlap,dot_corr_overlap,dot_cos_overlap,cov_corr_overlap,cov_cos_overlap,corr_cos_overlap,dot_match_1_idf,dot_score_1_idf,dot_match_2_idf,dot_score_2_idf,dot_match_3_idf,dot_score_3_idf,cov_match_1_idf,cov_score_1_idf,cov_match_2_idf,cov_score_2_idf,cov_match_3_idf,cov_score_3_idf,corr_match_1_idf,corr_score_1_idf,corr_match_2_idf,corr_score_2_idf,corr_match_3_idf,corr_score_3_idf,cos_match_1_idf,cos_score_1_idf,cos_match_2_idf,cos_score_2_idf,cos_match_3_idf,cos_score_3_idf
TRIBZVH128F934B68D,TRFUJVJ128F426F2A2,1358.0,TRDPGXU128F9339C2A,1172.0,TRGLNKG128F9307689,1076.0,TRFUJVJ128F426F2A2,1.5089000000000004,TRDPGXU128F9339C2A,1.3072781249999996,TRGLNKG128F9307689,1.2295593749999987,3,TRTQSPW128F147714F,502.6055877966588,TRABYAR128F931B1A4,491.67093705775653,TRNQCSM128F930C97C,471.23092936574034,0,TRTQSPW128F147714F,0.6429775687565498,TRABYAR128F931B1A4,0.6307495590298327,TRZLNPM128F42B3BF5,0.607793765392342,0,3,0,0,0,0,2,TRRZAFM128F92CFFA4,109.28505766146198,TRTLIKK128E07862DA,98.07047828492144,TRQIYYJ12903CC5B03,97.0547918349191,TRRZAFM128F92CFFA4,0.11245701202343977,TRAUYZG12903CDA4E9,0.09301817821301071,TRNOEST128F422AD89,0.0922276202696183,TRRZAFM128F92CFFA4,249.95608359497757,TRNOEST128F422AD89,243.5236980413928,TRAQRNL128F428A054,219.88394498705358,TRRZAFM128F92CFFA4,0.354463764727756,TRNOEST128F422AD89,0.3391252081267467,TRAUYZG12903CDA4E9,0.3156780898318001
TRZOLOQ128F428FA00,TRFUJVJ128F426F2A2,623.0,TRTLIKK128E07862DA,527.0,TRFLWJZ128F425C9E4,510.0,TRFUJVJ128F426F2A2,0.59935,TRTLIKK128E07862DA,0.5502812500000003,TRTUCHE128F425B7CC,0.5476187500000017,2,TRHVGTM128F148D772,416.22061054010464,TRWCLUA12903CFEFCD,401.5958239945955,TRCGSQQ128F42A352E,396.666496492179,0,TRHVGTM128F148D772,0.534408956120613,TRWCLUA12903CFEFCD,0.5189855735517976,TRCGSQQ128F42A352E,0.518232718424729,0,2,0,0,0,0,3,TRTCOWO128F930C444,113.06413713476802,TRTLIKK128E07862DA,107.69256631441469,TRFUJVJ128F426F2A2,106.98193406151817,TRTCOWO128F930C444,0.09466073849033318,TRTLIKK128E07862DA,0.0873880457927911,TRJAPCW128F930BBC8,0.0816604489938772,TRLCONT128F421FF97,235.75284819942348,TRCWVLO128F421A0B2,192.07691623390858,TRLMNJK128F4243FBA,189.3538540819901,TRLCONT128F421FF97,0.3212195041419097,TRCWVLO128F421A0B2,0.2842193240610487,TRLMNJK128F4243FBA,0.2788006075204048
TRFQWAQ128F14B084D,TRFUJVJ128F426F2A2,3021.0,TRWSYHO128F4282346,2329.0,TRDPGXU128F9339C2A,2184.0,TRFUJVJ128F426F2A2,3.449649999999995,TRWSYHO128F4282346,2.697806250000002,TRDPGXU128F9339C2A,2.4568718750000067,3,TRCKMDM128F148BEA7,584.8183367791299,TRYDNTB128F9331278,575.6709531579521,TRLQBZP12903CECC4A,573.7729899362905,0,TRCKMDM128F148BEA7,0.7449862482077669,TRYDNTB128F9331278,0.733394067028018,TRLQBZP12903CECC4A,0.7267941008784884,0,3,0,0,0,0,3,TRFUJVJ128F426F2A2,167.73421440141564,TRDPGXU128F9339C2A,154.7721654611468,TRDGICW128F42963E2,142.47750649629077,TRXDRNU128F42743CE,0.10480089479655867,TRTBBGQ128E078FE63,0.10364772822870746,TRXUQEE128F1468664,0.10292386806747471,TRPLRVY128F1473EBE,198.4494669060272,TRJQRAP128F9314B3F,192.98261942760828,TRXDRNU128F42743CE,191.86438200293568,TRPLRVY128F1473EBE,0.29521137992683744,TRTBBGQ128E078FE63,0.2936033595812697,TRXDRNU128F42743CE,0.2901893491617044
TRLKWJA128F92E154E,TRDPGXU128F9339C2A,787.0,TRBVPVV128F425F14F,776.0,TRRSNPA128F148C45E,719.0,TRBVPVV128F425F14F,0.8982828125000002,TRUEGMJ128F148D40C,0.8427234375000022,TRDPGXU128F9339C2A,0.831798437499998,2,TRNGQKV12903CD0AB4,441.9783098647192,TRSMEAQ128F931801D,419.8535901981538,TRJSFMG128F4294A6B,409.2720379102871,0,TRNGQKV12903CD0AB4,0.5613776561989384,TRSMEAQ128F931801D,0.5348470254830876,TRJSFMG128F4294A6B,0.5249714919813976,0,2,0,0,0,0,3,TRYVXVF128F9318052,482.0068922004344,TRMSLNM128F42AD842,453.03229485076236,TRNMWOG128F425E6D6,427.12035640785524,TRYVXVF128F9318052,0.5619820264903909,TRMSLNM128F42AD842,0.5364700424061509,TRNMWOG128F425E6D6,0.49911698248073877,TRSMEAQ128F931801D,520.2272839159667,TRTDIKN128F932C08B,496.08085171769324,TRPBCPV128F9302770,470.09950599333655,TRSMEAQ128F931801D,0.6588487267524257,TRTDIKN128F932C08B,0.6287589858984453,TRPBCPV128F9302770,0.5972369020175765
TRNQSWR128EF34375F,TRTLIKK128E07862DA,2670.0,TRFUJVJ128F426F2A2,2651.0,TRYQAJC128F145A2CF,2586.0,TRYQAJC128F145A2CF,3.1068937500000016,TRJAZRW12903CAFA01,2.953450000000001,TRTLIKK128E07862DA,2.9091875000000016,2,TRDGKXL128E07831AA,351.65632863684436,TRYQAJC128F145A2CF,335.4740149941778,TRXKZQN128F149CB73,324.9734050796399,1,TRDGKXL128E07831AA,0.45975612795704196,TRXKZQN128F149CB73,0.43066850856805156,TRYQAJC128F145A2CF,0.42653761230192777,1,2,1,1,1,1,3,TRWZUDO128F1495E26,253.09812656072734,TRFUJVJ128F426F2A2,234.07865487934535,TRTCOWO128F930C444,215.51360962004813,TRDFTPP128F427550C,0.22371653503973477,TRTAZFF128F425A282,0.19856019792082377,TRJAZRW12903CAFA01,0.18917724252810594,TRDFTPP128F427550C,228.84739613350004,TRBFVAA128F423C356,215.9162498658727,TRESEJT128F4271B69,215.8378728995479,TRDFTPP128F427550C,0.3100323398642787,TRTAZFF128F425A282,0.3054490160862343,TRESEJT128F4271B69,0.304428316037464
TRGQLSE128F93257D8,TRTLIKK128E07862DA,1494.0,TREADOS128E078EC1F,1075.0,TRFUJVJ128F426F2A2,1035.0,TRTLIKK128E07862DA,1.6575156249999976,TREADOS128E078EC1F,1.2071421874999992,TRLXCIQ128F429142D,0.9932500000000013,2,TRVHRFD12903CB432F,415.7423944804543,TRFLTPL128F429D92D,411.97789327969633,TRIILYW12903CDF75C,384.00631391992107,0,TRFLTPL128F429D92D,0.5332640701283287,TRVHRFD12903CB432F,0.5315028598171133,TRIILYW12903CDF75C,0.4948458974865205,0,2,0,0,0,0,3,TRNHPYS128F1460FAD,143.43863542910378,TRDUSIG12903CA5FCB,132.19471565743828,TRZKYAK128F4244485,126.94798975939088,TRNHPYS128F1460FAD,0.148668331565633,TRPFUBG128F934AD31,0.12257245505359358,TRZKYAK128F4244485,0.12046615835496302,TRNHPYS128F1460FAD,268.3731137989515,TRPFUBG128F934AD31,228.76141965191746,TRPYZYX128E0785B1E,226.60274966553138,TRNHPYS128F1460FAD,0.37680243779419564,TRPFUBG128F934AD31,0.3290833905961347,TREBGVR12903CFB56B,0.3094926735779371
TRCAWAA128F93257D1,TRFUJVJ128F426F2A2,3589.0,TRDPGXU128F9339C2A,2555.0,TRWSYHO128F4282346,2457.0,TRFUJVJ128F426F2A2,4.010149999999997,TRDPGXU128F9339C2A,2.7955984375000016,TRWSYHO128F4282346,2.760103125000005,3,TRYJFOZ12903CDCBD8,454.02648776684293,TRDIJKP12903CDCAF4,441.97827410448116,TRCBAMW128EF3435A0,440.60852017361026,0,TRYJFOZ12903CDCBD8,0.5841452226386992,TRDIJKP12903CDCAF4,0.5688475571419305,TRCBAMW128EF3435A0,0.56312139828566,0,3,0,0,0,0,3,TRTKAVS128F93096FD,189.167114043802,TRNEYNN128F92C21F7,181.5049601769215,TRGLNKG128F9307689,150.86985583158088,TRTKAVS128F93096FD,0.19796748027398628,TRNEYNN128F92C21F7,0.17678580112754563,TRWPSUL128F934AF4E,0.1458102924736141,TRHJYWA12903CF0831,277.05612877165817,TRTKAVS128F93096FD,248.4324370536725,TRWPSUL128F934AF4E,231.1239692710172,TRHJYWA12903CF0831,0.3574488793453273,TRTKAVS128F93096FD,0.3495283964705547,TRWPSUL128F934AF4E,0.321278154643634
TRWPRIF128EF34B8F8,TRFUJVJ128F426F2A2,2909.0,TRTLIKK128E07862DA,2041.0,TRDPGXU128F9339C2A,1815.0,TRFUJVJ128F426F2A2,3.2222499999999963,TRTLIKK128E07862DA,2.300937499999999,TRDPGXU128F9339C2A,1.9225312500000014,3,TRVWTVK128F429AAAB,533.7947300559698,TRFIFYV128F93556D2,483.18114993968936,TRMGICM128F92E2AB8,474.0404446543245,0,TRVWTVK128F429AAAB,0.6846821034003884,TRFIFYV128F93556D2,0.6247838357190857,TRMGICM128F92E2AB8,0.614847186264281,0,3,0,0,0,0,3,TRFUJVJ128F426F2A2,205.91065406809693,TRTLIKK128E07862DA,187.0999653784974,TROVSGS128F4274CEE,159.4196125530258,TRTLIKK128E07862DA,0.15456915264596588,TRMHIGD12903CB2AB5,0.12315300097071269,TREISQD128F9302F47,0.11850162853481472,TRWWVGC12903CB5C50,219.11164944736586,TRMIVIX128F42731D4,214.99686125999045,TRONFLL128F4277E99,214.5276511858568,TRMIVIX128F42731D4,0.3108174752756853,TRWWVGC12903CB5C50,0.30874698251049293,TREISQD128F9302F47,0.30846553058903103
TRKLLYD128F4273FF4,TRFUJVJ128F426F2A2,5555.0,TRWSYHO128F4282346,4147.0,TRGLNKG128F9307689,4014.0,TRFUJVJ128F426F2A2,6.377950000000001,TRWSYHO128F4282346,4.81398125,TRGLNKG128F9307689,4.671178125000003,3,TRKVLUS128EF345FD0,561.9981277825925,TRPBTSJ128F42A3168,560.6630118153267,TRMGLTT128F4275DDF,560.2936316012298,0,TRPBTSJ128F42A3168,0.7114579744009516,TRMGLTT128F4275DDF,0.7113010446343779,TRQYUKJ12903C9A1CE,0.7098931701274067,0,3,0,0,0,0,2,TRDPGXU128F9339C2A,201.89148178691073,TROYKQM128F428CCED,192.34953440992,TRAUNHR128F92DBBC1,182.4575032833909,TRRSRXG128E07888AF,0.17329126409842113,TRAUNHR128F92DBBC1,0.1593480094191633,TRNKKTV128F92DE53A,0.15629365824915076,TRPOKET12903CB2D00,218.46491380614827,TRVADAK12903CDDEEB,213.18611959252334,TRFPMSD128F427AB6B,196.1731549475888,TRVADAK12903CDDEEB,0.3233351987910357,TRPOKET12903CB2D00,0.2963676464540907,TRFPMSD128F427AB6B,0.2855448676968478
TRQJQNX128F4266704,TRFUJVJ128F426F2A2,2136.0,TRDPGXU128F9339C2A,1480.0,TRGLNKG128F9307689,1399.0,TRFUJVJ128F426F2A2,2.416999999999996,TRDPGXU128F9339C2A,1.638421875,TRGLNKG128F9307689,1.5938906249999996,3,TRDAJVD128F9303C8D,509.20272953060055,TRBIVSX128F145C183,492.86305235622876,TRNXDRD128F92DCE10,482.59055555178605,0,TRDAJVD128F9303C8D,0.6459665063087461,TRBIVSX128F145C183,0.6294273849928796,TRNXDRD128F92DCE10,0.6234445403238089,0,3,0,0,0,0,3,TRVVRNW128EF362423,124.73269276771089,TRDPGXU128F9339C2A,114.76603991181724,TRTLNAD128F428D058,109.79302680046627,TRVVRNW128EF362423,0.11896624763854308,TRTLNAD128F428D058,0.11701475600160675,TRIGRBJ128F1490099,0.08583719429679394,TRDIJWJ128F147F282,219.17777323777338,TRZUSDT128F4264391,207.77015990327723,TRTLNAD128F428D058,205.70656654813598,TRDIJWJ128F147F282,0.3078758364927148,TRZUSDT128F4264391,0.2990072217284643,TRRZZOH128F42ADA09,0.2922491542402074
TRYIKZR128E0783C64,TRDPGXU128F9339C2A,1522.0,TRFUJVJ128F426F2A2,1485.0,TRRSNPA128F148C45E,1342.0,TRDPGXU128F9339C2A,1.6736109375000001,TRFUJVJ128F426F2A2,1.582549999999999,TRRSNPA128F148C45E,1.5553390625000008,3,TRLNVUY128F1468C64,465.72654007757455,TRYWIXE128F9353971,461.8359338068206,TRQNGIX12903CF36EB,458.550641993919,0,TRLNVUY128F1468C64,0.6012765820603042,TRYWIXE128F9353971,0.5965315473346697,TRQNGIX12903CF36EB,0.5853071854852668,0,3,0,0,0,0,3,TRDPGXU128F9339C2A,121.57927069057023,TRIVUXU128F145A60B,116.27247413646535,TROVSGS128F4274CEE,114.13665966173356,TRQNGIX12903CF36EB,0.09915740474997815,TRTSJDG128F429B2BD,0.09596948317657943,TRJGIKY128F934B6AC,0.0957061574909435,TRQNGIX12903CF36EB,270.64814208174226,TROFTGV128F1458F77,241.16932367733676,TRWXPSX12903CEB577,209.08999969940896,TRQNGIX12903CF36EB,0.36205170063141234,TROFTGV128F1458F77,0.3267888346396581,TRWXPSX12903CEB577,0.3077964894406223
TRIOZOZ128F92FA0C2,TRDPGXU128F9339C2A,7906.0,TRCHZXW128E079288A,7598.0,TRKLJAG128F42B31CF,7414.0,TRDPGXU128F9339C2A,9.267000000000012,TRKLJAG128F42B31CF,9.042499999999968,TRCHZXW128E079288A,9.032999999999994,3,TRGLGNR128F1487A6F,604.9765177626276,TRRQENX128E078E5E2,596.4235027811523,TRFWLDO128F93613DF,590.5829344763306,0,TRGLGNR128F1487A6F,0.761836093336518,TRRQENX128E078E5E2,0.7505999415922849,TRFWLDO128F93613DF,0.7439489791176387,0,3,0,0,0,0,3,TREJHSZ128F148C11B,228.29648699286105,TRQWDRK128F4241A32,213.44559569856884,TRDGICW128F42963E2,203.8886787355564,TREJHSZ128F148C11B,0.17042930097810952,TRRQENX128E078E5E2,0.15151128214098888,TRDGICW128F42963E2,0.14375527610396288,TRSWSPD12903D01A14,259.7702680326413,TRYEMUJ128F92E0392,248.89888625784315,TROBKGY128F42644E4,231.74735424263898,TRSWSPD12903D01A14,0.35677926616042704,TRYEMUJ128F92E0392,0.32056442887835174,TROBKGY128F42644E4,0.3127932322791317
TRUHHWN128F93045BA,TRUGLTC128F4227B93,1981.0,TRRIRMX128F92E6272,1906.0,TRFUJVJ128F426F2A2,1870.0,TRUGLTC128F4227B93,2.1864000000000026,TRRIRMX128F92E6272,2.1797749999999962,TRSUMJS12903CA98EE,2.0489500000000036,2,TRRINDX128F426FFC7,308.5795989018667,TRJALGV12903D0447E,303.31607816366886,TRSUMJS12903CA98EE,262.30913588305447,1,TRRINDX128F426FFC7,0.40398375318503255,TRJALGV12903D0447E,0.3918310297917783,TRSUMJS12903CA98EE,0.344624943503443,0,2,0,0,1,1,3,TRJASND128F92E6260,243.25381019761465,TRJLMAI128F92EBB04,227.42104463046087,TRCLGZL128F14629E3,226.8266644366182,TRJASND128F92E6260,0.24577262423367116,TRCLGZL128F14629E3,0.2408185633184991,TRJLMAI128F92EBB04,0.2280806708308387,TRSCFAD128F42AA453,223.97795743993404,TRHHMHF128F423F004,222.9619778529861,TRJLMAI128F92EBB04,219.71896183154016,TRJLMAI128F92EBB04,0.3160502844539314,TRHHMHF128F423F004,0.3108169471237449,TRJASND128F92E6260,0.30584586310547823
TRJHNLI128F934B2CA,TRTLIKK128E07862DA,815.0,TRDPGXU128F9339C2A,724.0,TRFUJVJ128F426F2A2,724.0,TRTLIKK128E07862DA,0.9102812499999969,TRHNOMB12903CB2544,0.7705343750000008,TRFLWJZ128F425C9E4,0.770515625,1,TRWYKJO128F9321804,524.2447034377343,TRVHRFD12903CB432F,521.9285885725011,TRJGIKY128F934B6AC,491.5684565924251,0,TRWYKJO128F9321804,0.6720242612554111,TRVHRFD12903CB432F,0.6617835182605531,TRCOXLL128F427B2C0,0.632672464973576,0,1,0,0,0,0,2,TRDPGXU128F9339C2A,117.36857663018212,TRJZYQR128F148C5CE,105.85456313600268,TRDGICW128F42963E2,99.80817923534026,TROQUJK128F4254F90,0.09322726108724717,TRZYBSS128F145806B,0.09248074811693101,TRJZYQR128F148C5CE,0.09110417789881786,TRDCRSJ128F934AE59,238.08570411852392,TRNTOIK128F42586F1,231.08846508446308,TRZFBUY12903CD5663,216.90045853472765,TRDCRSJ128F934AE59,0.32923607488933876,TRNTOIK128F42586F1,0.3255024722473391,TREOTUB128F4294FD4,0.3030114022972633
TRQGFHN128F428643E,TRFUJVJ128F426F2A2,6553.0,TRWSYHO128F4282346,6296.0,TREBGAA128E078FC52,5931.0,TRFUJVJ128F426F2A2,7.531150000000006,TRWSYHO128F4282346,7.438603125000007,TREBGAA128E078FC52,7.171145312500007,3,TRIWDKR128F429D9EE,555.4256179196502,TRYYRLU12903D082FF,534.0020973257058,TRGXDVA128F9350A48,524.7636027438217,0,TRIWDKR128F429D9EE,0.7027788680568936,TRYYRLU12903D082FF,0.6772164810780862,TRGXDVA128F9350A48,0.6615524853091157,0,3,0,0,0,0,3,TRRUKSD128F9322FEF,349.9894177687306,TRQMAUL12903CE91AC,347.0706694889685,TRFMKJY128F92E89F1,321.7719864187508,TRRUKSD128F9322FEF,0.40807848206833364,TRQMAUL12903CE91AC,0.3638894701404378,TRONPIZ128F1454219,0.36106407205531554,TRRUKSD128F9322FEF,393.3378345326911,TRCQZCM128F425FD8C,388.1520961914767,TRCIOCW12903CD1DD6,379.10775879944487,TRRUKSD128F9322FEF,0.5087892481630195,TRCQZCM128F425FD8C,0.5066150452128548,TRCIOCW12903CD1DD6,0.4961618741398865
TRHCDHI128F92C4B9B,TRFUJVJ128F426F2A2,5014.0,TRWSYHO128F4282346,4682.0,TREBGAA128E078FC52,3907.0,TRFUJVJ128F426F2A2,5.7913999999999985,TRWSYHO128F4282346,5.541353124999989,TREBGAA128E078FC52,4.708770312500009,3,TRNHSZN128F930FF03,638.638279204461,TRBIMOX128F425EC2B,631.61087656978,TROUCXE128F426B6E7,630.8911937428431,0,TRNHSZN128F930FF03,0.8055664449826841,TRBIMOX128F425EC2B,0.7971794189891338,TROUCXE128F426B6E7,0.7964214263895867,0,3,0,0,0,0,3,TRQWDRK128F4241A32,273.01024395463406,TRYCBLK12903CE6A0E,260.3357690992652,TRBKQJB128F934EEF7,236.88869627489206,TRYCBLK12903CE6A0E,0.2268822177723132,TRQWDRK128F4241A32,0.22097643111147225,TRBKQJB128F934EEF7,0.20503800238675918,TRHKKHO128F930E29C,243.9060265054195,TRUTAJL128F423BDEA,229.83666990040047,TRYCBLK12903CE6A0E,213.40499823059795,TRYCBLK12903CE6A0E,0.33842819668095936,TRTVTYS128E0792887,0.33084055460952544,TRHKKHO128F930E29C,0.3274852359216364
TRVHKNP128F429DDCE,TRFUJVJ128F426F2A2,3135.0,TRWSYHO128F4282346,2542.0,TRDPGXU128F9339C2A,2420.0,TRFUJVJ128F426F2A2,3.4449499999999973,TRWSYHO128F4282346,2.8678562500000053,TRDPGXU128F9339C2A,2.6287718750000004,3,TRQWDLC128F93278E5,413.50470704423896,TRLBPSP128C719660D,400.5742185045865,TRYGDDQ128F42653A4,399.95882482396945,0,TRQWDLC128F93278E5,0.5377272114850229,TRQDUMO128F92E3896,0.5242725953050008,TRYGDDQ128F42653A4,0.5239390877455391,0,3,0,0,0,0,2,TRFUJVJ128F426F2A2,182.84553145749052,TRUWZJQ128F145E9F7,170.9585932218781,TRGAFJY128F1464C16,169.01891126197535,TRGAFJY128F1464C16,0.17762493371784463,TRUWZJQ128F145E9F7,0.15842087667730034,TRZLOFI128F9326477,0.15603603572195326,TRZLOFI128F9326477,239.0016584235928,TRGAFJY128F1464C16,234.21679782783627,TREIBLK128F148642C,210.22625494075027,TRZLOFI128F9326477,0.3377523120387453,TRGAFJY128F1464C16,0.32973176482895306,TRJNTQQ128F426BFD0,0.287550427934502
TREFLCZ128F4236589,TRFUJVJ128F426F2A2,1777.0,TRYQAJC128F145A2CF,1776.0,TRFFSMS128F428BC88,1498.0,TRYQAJC128F145A2CF,2.1645374999999993,TRFUJVJ128F426F2A2,1.9084500000000018,TRFFSMS128F428BC88,1.7715624999999966,3,TRZYFBE12903C9B44E,499.73175365022195,TRAVDBM128EF35E257,450.70393769165054,TRFXOCI128F42972B5,426.86958644462584,0,TRZYFBE12903C9B44E,0.6340553127318005,TRAVDBM128EF35E257,0.575011056267938,TRFXOCI128F42972B5,0.5454685055683166,0,3,0,0,0,0,3,TRNEYNN128F92C21F7,130.47799805605806,TRTCSSF128F425A986,108.73001663245435,TRXNMLB128F92ED60B,100.9359637212283,TRNEYNN128F92C21F7,0.1350527949126201,TRTCSSF128F425A986,0.1118951636146786,TRXNMLB128F92ED60B,0.10851744457294146,TRZZKOL128F93112EF,232.41380992436254,TRXNMLB128F92ED60B,223.55909255312446,TRNEYNN128F92C21F7,207.96266681520268,TRZZKOL128F93112EF,0.31828271931014435,TRXNMLB128F92ED60B,0.30957927141529884,TRNEYNN128F92C21F7,0.2952007130909491
TRQFRJG128F4260199,TRFUJVJ128F426F2A2,3473.0,TRDPGXU128F9339C2A,2908.0,TRWSYHO128F4282346,2291.0,TRFUJVJ128F426F2A2,3.9433500000000006,TRDPGXU128F9339C2A,3.302245312500007,TRWSYHO128F4282346,2.603709374999998,3,TRFLQUL128F93196AF,608.2528163244921,TRYKZBN128F427BC7B,580.7726126164099,TRNVKOI128E0799173,577.8900746759041,0,TRFLQUL128F93196AF,0.773323513414559,TRYKZBN128F427BC7B,0.7385221318397993,TRNVKOI128E0799173,0.7375630740202269,0,3,0,0,0,0,3,TRDPGXU128F9339C2A,181.2719857152588,TRFUJVJ128F426F2A2,157.56970076130088,TRDQIWP128F9342105,145.36179456936355,TRKTGZZ128F932A9E2,0.09740109271975922,TRVBRPP128F4294251,0.09069223257696599,TRRVIRD128F42AED3E,0.08910404977039953,TRVEUUV128F428AB29,234.89287100170952,TRKTGZZ128F932A9E2,187.7636115379616,TRFMQRD128F42890E5,184.49469252073,TRVEUUV128F428AB29,0.34077104523252494,TRKTGZZ128F932A9E2,0.29993714280626016,TRFMQRD128F42890E5,0.28355636388522754
TRMFSTL128F427B6C1,TRFUJVJ128F426F2A2,4268.0,TRDPGXU128F9339C2A,3816.0,TRWSYHO128F4282346,3325.0,TRFUJVJ128F426F2A2,4.854299999999998,TRDPGXU128F9339C2A,4.368001562499991,TRWSYHO128F4282346,3.842096874999988,3,TREUANG12903CF5E8E,604.9728552587454,TRPOHPA128F148B0EF,604.538165481228,TRGLGNR128F1487A6F,604.3988041778978,0,TREUANG12903CF5E8E,0.7664126056021127,TRPOHPA128F148B0EF,0.7658798907769248,TRGLGNR128F1487A6F,0.7653720646791049,0,3,0,0,0,0,3,TRCHZXW128E079288A,219.34325658449964,TRFUJVJ128F426F2A2,201.03289568313863,TRDPGXU128F9339C2A,191.32486037015883,TRQTPZY128F92F37F9,0.14500401893844347,TRCHZXW128E079288A,0.1383304344315991,TRDGICW128F42963E2,0.1202522416211588,TRNHATG128F428BC8A,213.53504535387054,TRSRDVR128F92E6CF4,210.48615223647954,TREUPHA128F4278F34,205.10078375785466,TREUPHA128F4278F34,0.32267810931970015,TRNHATG128F428BC8A,0.31934260908347745,TRANDPI128F425AF41,0.31897456620167003
TRALERK12903CDCAFD,TRFUJVJ128F426F2A2,1972.0,TRGUCIR128F933D817,1384.0,TRBVPVV128F425F14F,1382.0,TRFUJVJ128F426F2A2,2.198199999999998,TRBVPVV128F425F14F,1.6221937500000039,TRGUCIR128F933D817,1.603850000000001,3,TRNDRMY128E0792507,548.2930979335042,TRVFYVC128F426D705,537.8233618239905,TRYXRXL128F427F13A,523.7548088583561,0,TRNDRMY128E0792507,0.6986506430099624,TRVFYVC128F426D705,0.6878967658034362,TRYXRXL128F427F13A,0.6639397904075182,0,3,0,0,0,0,3,TRTLIKK128E07862DA,148.74866210284605,TRDPGXU128F9339C2A,147.73932909904303,TRQAWKR128F425EEC3,132.97074050135978,TRTLIKK128E07862DA,0.1306994238443364,TRQAWKR128F425EEC3,0.11511304859100642,TRCOXLL128F427B2C0,0.0889177439827592,TRFZIBC128F4236D35,222.17025312596815,TRCUFHY128F42485F0,211.7809853152738,TRMQMTC128F428A516,210.15395568954506,TRTLIKK128E07862DA,0.3170591427668153,TRFZIBC128F4236D35,0.3093155651779977,TRMQMTC128F428A516,0.3068543734078564
TRDIJKP12903CDCAF4,TRFUJVJ128F426F2A2,1761.0,TRDPGXU128F9339C2A,1390.0,TRGLNKG128F9307689,1161.0,TRFUJVJ128F426F2A2,1.9942500000000019,TRDPGXU128F9339C2A,1.5643906250000001,TRGLNKG128F9307689,1.3245468750000011,3,TRIWYZR128F92D289A,492.3502947419618,TRBZXAC12903CBB0CE,489.2859784289923,TROAPHC12903CF8CCB,487.67421157468937,0,TRIWYZR128F92D289A,0.6321840409012528,TRBZXAC12903CBB0CE,0.6292424298161395,TROAPHC12903CF8CCB,0.6228251496053563,0,3,0,0,0,0,3,TRFUJVJ128F426F2A2,102.87494246908406,TRQWDRK128F4241A32,92.50766248326603,TRZGZEJ128F92E99A7,89.83839305574826,TRZGZEJ128F92E99A7,0.07084092271393343,TRYVAWJ128E0781BA9,0.07025714512089787,TRGRDJF128F934EF03,0.06999178482964692,TRCICCA128F4234B4E,208.60287964480108,TRCMDXE128F92EC048,202.78508122784146,TRLOJQC128F932A9E6,195.4136567284669,TRCMDXE128F92EC048,0.2950622228917658,TRCICCA128F4234B4E,0.2947492749564852,TRLOJQC128F932A9E6,0.2868568283609948
TRZQYIJ128F92E7F49,TRFUJVJ128F426F2A2,1626.0,TRFSCLD12903CD213F,1182.0,TRKRVKD128F9327008,1013.0,TRFUJVJ128F426F2A2,1.7749000000000001,TRFSCLD12903CD213F,1.4243000000000003,TRKRVKD128F9327008,1.144974999999999,3,TRHYEBV12903CE8274,463.581758815246,TRUAOIK128F92EFCE7,436.73097767098255,TRORNTH12903CC53F0,432.66606768680487,0,TRHYEBV12903CE8274,0.5869391856534222,TRUAOIK128F92EFCE7,0.5552489765968329,TRFCTOF128F14B047B,0.5523507547078581,0,3,0,0,0,0,2,TRDUSIG12903CA5FCB,133.70744617389036,TRDPGXU128F9339C2A,128.70078387794345,TRWETTQ12903CF2084,106.13922091112964,TRFTCKF12903C9D9E3,0.11408863538983459,TRDFWPG128F148D4DF,0.102921653131581,TRDUSIG12903CA5FCB,0.09865841578097528,TRLXWYX128F426C74C,274.30436700911343,TRNQVNC12903CBE8E7,272.4556673981198,TRFTCKF12903C9D9E3,264.84953084919243,TRNQVNC12903CBE8E7,0.3609821262274906,TRFTCKF12903C9D9E3,0.3600149701154307,TRLXWYX128F426C74C,0.3546834644604173
